,ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
368587,368587, o6630g0379o.682536.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/04/o6630g0379o.682536/o6630g0379o.682536.cm.889014.smf, PS1_V3, 2456630.9363314006, 112.334608, 24.047807, w.00000, 45.0,-0.3470318320239869,0.844697385,0.4074987541894617,0.3006179394820614,0.861242273,0.3733582429928793,0.3006179394820614,0.938687717,-0.0000330112136309
368600,368600, o6630g0392o.682549.cm, ./smf_downloads/OSS.2013-12-04/o6630g0392o.682549.cm.1827055.smf, PS1_V5, 2456630.944992555, 107.433324, 25.896997, w.00000, 45.0,-0.2695105376110429,0.85825955,0.4367546399318680,0.3004714249934720,0.861283991,0.3733760931849143,0.3004714249934720,0.938733093,-0.0000332285633058
368602,368602, o6630g0394o.682551.cm, ./smf_downloads/OSS.2013-12-04/o6630g0394o.682551.cm.1826934.smf, PS1_V5, 2456630.9463247587, 109.448717, 23.631207, w.00000, 45.0,-0.3050422406132282,0.863869229,0.4008480837626344,0.3004488859458348,0.861290396,0.3733788380191058,0.3004488859458348,0.938740061,-0.0000332579153551
368608,368608, o6630g0400o.682557.cm, ./smf_downloads/OSS.2013-12-04/o6630g0400o.682557.cm.1827045.smf, PS1_V5, 2456630.950295885, 112.334615, 24.047804, w.00000, 45.0,-0.3470319433314611,0.844697363,0.4074987063741192,0.3003816955224805,0.861309469,0.3733870187952040,0.3003816955224805,0.938760814,-0.0000333389137181
368621,368621, o6630g0413o.682569.cm, ./smf_downloads/OSS.2013-12-04/o6630g0413o.682569.cm.1827053.smf, PS1_V5, 2456630.9589838753, 107.433306, 25.896996, w.00000, 45.0,-0.2695102702645981,0.858259642,0.4367546242312234,0.3002346762450142,0.861351096,0.3734049102525251,0.3002346762450142,0.938806123,-0.0000334820051639
368623,368623, o6630g0415o.682572.cm, ./smf_downloads/OSS.2013-12-04/o6630g0415o.682572.cm.1826935.smf, PS1_V5, 2456630.9603284732, 109.448708, 23.631199, w.00000, 45.0,-0.3050421235525422,0.86386933,0.4008479558447216,0.3002119205534133,0.861357526,0.3734076784453741,0.3002119205534133,0.938813123,-0.0000334999458443
368629,368629, o6630g0421o.682578.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/04/o6630g0421o.682578/o6630g0421o.682578.cm.889066.smf, PS1_V3, 2456630.9643102796, 112.334596, 24.047792, w.00000, 45.0,-0.3470316956520450,0.844697557,0.4074985151127382,0.3001445302782714,0.861376547,0.3734158747666196,0.3001445302782714,0.938833836,-0.0000335464366704
368642,368642, o6630g0434o.682591.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/04/o6630g0434o.682591/o6630g0434o.682591.cm.889065.smf, PS1_V3, 2456630.9729674077, 107.433303, 25.896992, w.00000, 45.0,-0.2695102344612576,0.858259685,0.4367545614286433,0.2999979992279699,0.861417803,0.3734336886307423,0.2999979992279699,0.938878773,-0.0000336131710250
368644,368644, o6630g0436o.682592.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/04/o6630g0436o.682592/o6630g0436o.682592.cm.889067.smf, PS1_V3, 2456630.974316681, 109.44869, 23.631194, w.00000, 45.0,-0.3050418638071964,0.863869459,0.4008478758960222,0.2999751600541319,0.861424221,0.3734364642615614,0.2999751600541319,0.938885765,-0.0000336193246391
368650,368650, o6630g0442o.682599.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/04/o6630g0442o.682599/o6630g0442o.682599.cm.889077.smf, PS1_V3, 2456630.978286924, 112.334605, 24.047795, w.00000, 45.0,-0.3470318202286070,0.844697483,0.4074985629280851,0.2999079541286871,0.861443085,0.3734446303440744,0.2999079541286871,0.938906321,-0.0000336307783130
371180,371180, o6637g0530o.685788.cm, ./smf_downloads/OSS.2013-12-11/o6637g0530o.685788.cm.1826831.smf, PS1_V5, 2456638.0588732846, 107.913387, 20.802996, w.00000, 45.0,-0.2875269852963000,0.889490056,0.3551558440174509,0.1798141242361060,0.888235709,0.3850641055506221,0.1798141242361060,0.968110035,-0.0000304646477544
371181,371181, o6637g0531o.685791.cm, ./smf_downloads/OSS.2013-12-11/o6637g0531o.685791.cm.1826817.smf, PS1_V5, 2456638.0596034117, 109.050003, 18.359404, w.00000, 45.0,-0.3097795977616922,0.897121125,0.3149766469860852,0.1798014207847272,0.88823766,0.3850649980831672,0.1798014207847272,0.96811218,-0.0000304218833814
371186,371186, o6637g0536o.685795.cm, ./smf_downloads/OSS.2013-12-11/o6637g0536o.685795.cm.1826839.smf, PS1_V5, 2456638.062929463, 111.904307, 18.715491, w.00000, 45.0,-0.3533315739503609,0.878749017,0.3208690751166684,0.1797435568331114,0.888246538,0.3850690631504171,0.1797435568331114,0.968121942,-0.0000302236303786
371188,371188, o6637g0538o.685797.cm, ./smf_downloads/OSS.2013-12-11/o6637g0538o.685797.cm.1605060.smf, PS1_V5, 2456638.0644335262, 113.665299, 21.5865, w.00000, 45.0,-0.3732407038624758,0.851667155,0.3679054690448911,0.1797173935801099,0.888250547,0.3850709009638589,0.1797173935801099,0.968126351,-0.0000301321411464
371189,371189, o6637g0539o.685798.cm, ./smf_downloads/OSS.2013-12-11/o6637g0539o.685798.cm.1826840.smf, PS1_V5, 2456638.0650962708, 110.790912, 21.194697, w.00000, 45.0,-0.3309483049681071,0.871644018,0.3615382774808090,0.1797058657536252,0.888252313,0.3850717106842631,0.1797058657536252,0.968128293,-0.0000300914675254
371202,371202, o6637g0552o.685812.cm, ./smf_downloads/OSS.2013-12-11/o6637g0552o.685812.cm.1826832.smf, PS1_V5, 2456638.0739715714, 107.913411, 20.802999, w.00000, 45.0,-0.2875273521652777,0.889489918,0.3551558929638362,0.1795515275028989,0.88827589,0.3850825491445770,0.1795515275028989,0.968154236,-0.0000295259279696
371203,371203, o6637g0553o.685811.cm, ./smf_downloads/OSS.2013-12-11/o6637g0553o.685811.cm.1826816.smf, PS1_V5, 2456638.07473939, 109.050011, 18.359407, w.00000, 45.0,-0.3097797176405039,0.897121066,0.3149766966808143,0.1795381789585812,0.888277924,0.3850834863533346,0.1795381789585812,0.968156476,-0.0000294752104609
371208,371208, o6637g0558o.685817.cm, ./smf_downloads/OSS.2013-12-11/o6637g0558o.685817.cm.1826823.smf, PS1_V5, 2456638.0780487666, 111.904303, 18.715495, w.00000, 45.0,-0.3533315042452863,0.878749021,0.3208691412383657,0.1794806520523491,0.888286682,0.3850875250045485,0.1794806520523491,0.968166117,-0.0000292534229077
371210,371210, o6637g0560o.685818.cm, ./smf_downloads/OSS.2013-12-11/o6637g0560o.685818.cm.1605063.smf, PS1_V5, 2456638.079522937, 113.665307, 21.586496, w.00000, 45.0,-0.3732408330872833,0.851667126,0.3679054041281927,0.1794550300796760,0.888290578,0.3850893236069089,0.1794550300796760,0.968170407,-0.0000291529771432
371211,371211, o6637g0561o.685820.cm, ./smf_downloads/OSS.2013-12-11/o6637g0561o.685820.cm.1826841.smf, PS1_V5, 2456638.0801887037, 110.790907, 21.194701, w.00000, 45.0,-0.3309482199436125,0.871644023,0.3615383425716245,0.1794434593780166,0.888292336,0.3850901358079123,0.1794434593780166,0.968172343,-0.0000291072838272
371224,371224, o6637g0574o.685832.cm, ./smf_downloads/OSS.2013-12-11/o6637g0574o.685832.cm.1826833.smf, PS1_V5, 2456638.089126853, 107.9134, 20.802997, w.00000, 45.0,-0.2875271852086122,0.889489985,0.3551558603329128,0.1792881634878686,0.888315884,0.3851010347078499,0.1792881634878686,0.968198283,-0.0000284743932866
371225,371225, o6637g0575o.685834.cm, ./smf_downloads/OSS.2013-12-11/o6637g0575o.685834.cm.1826819.smf, PS1_V5, 2456638.08987265, 109.050001, 18.359395, w.00000, 45.0,-0.3097795825950174,0.897121182,0.3149764979018927,0.1792752094938690,0.888317844,0.3851019436734560,0.1792752094938690,0.968200443,-0.0000284199840824
371230,371230, o6637g0580o.685839.cm, ./smf_downloads/OSS.2013-12-11/o6637g0580o.685839.cm.1826827.smf, PS1_V5, 2456638.093182772, 111.904325, 18.715503, w.00000, 45.0,-0.3533318249470028,0.878748844,0.3208692734817557,0.1792177222730039,0.888326533,0.3851059771867450,0.1792177222730039,0.968210019,-0.0000281756028430
371232,371232, o6637g0582o.685840.cm, ./smf_downloads/OSS.2013-12-11/o6637g0582o.685840.cm.1605066.smf, PS1_V5, 2456638.094629787, 113.665309, 21.586499, w.00000, 45.0,-0.3732408550838410,0.851667096,0.3679054528157166,0.1791925956439086,0.888330326,0.3851077400153215,0.1791925956439086,0.968214201,-0.0000280673069472
371233,371233, o6637g0583o.685842.cm, ./smf_downloads/OSS.2013-12-11/o6637g0583o.685842.cm.1826953.smf, PS1_V5, 2456638.0952961044, 110.790898, 21.194696, w.00000, 45.0,-0.3309480942250845,0.871644104,0.3615382612081048,0.1791810261928964,0.888332072,0.3851085516727699,0.1791810261928964,0.968216126,-0.0000280171432026
371246,371246, o6637g0596o.685855.cm, ./smf_downloads/OSS.2013-12-11/o6637g0596o.685855.cm.1826834.smf, PS1_V5, 2456638.104244253, 107.913398, 20.802993, w.00000, 45.0,-0.2875271617858417,0.889490018,0.3551557950710648,0.1790257064403230,0.888355464,0.3851194464295307,0.1790257064403230,0.968241921,-0.0000273258762989
371247,371247, o6637g0597o.685856.cm, ./smf_downloads/OSS.2013-12-11/o6637g0597o.685856.cm.1826820.smf, PS1_V5, 2456638.104996108, 109.050002, 18.359394, w.00000, 45.0,-0.3097796000470421,0.897121182,0.3149764813369821,0.1790126601955865,0.888357424,0.3851203614043950,0.1790126601955865,0.968244083,-0.0000272663396194
371252,371252, o6637g0602o.685862.cm, ./smf_downloads/OSS.2013-12-11/o6637g0602o.685862.cm.1826824.smf, PS1_V5, 2456638.1083075707, 111.904306, 18.715493, w.00000, 45.0,-0.3533315544348872,0.878749013,0.3208691081775172,0.1789552074866651,0.888366052,0.3851243904978270,0.1789552074866651,0.968253602,-0.0000270015246696
371254,371254, o6637g0604o.685864.cm, ./smf_downloads/OSS.2013-12-11/o6637g0604o.685864.cm.1605069.smf, PS1_V5, 2456638.1097508385, 113.665302, 21.586495, w.00000, 45.0,-0.3732407613427147,0.851667165,0.3679053878990177,0.1789301714453613,0.888369808,0.3851261461228051,0.1789301714453613,0.968257746,-0.0000268848056559
371255,371255, o6637g0605o.685863.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/11/o6637g0605o.685863/o6637g0605o.685863.cm.891746.smf, PS1_V3, 2456638.110410636, 110.790891, 21.194693, w.00000, 45.0,-0.3309479944530614,0.871644162,0.3615382123899917,0.1789187269352948,0.888371524,0.3851269486319250,0.1789187269352948,0.96825964,-0.0000268311876279
375204,375204, o6652g0272o.691089.cm, ./smf_downloads/OSS.2013-12-26/o6652g0272o.691089.cm.1825898.smf, PS1_V5, 2456652.8769831094, 105.813568, 23.888302, w.00000, 45.0,-0.2491641429472784,0.879732201,0.4049549163724119,-0.0780966068156238,0.899533607,0.3899619572596595,-0.0780966068156238,0.980423907,-0.0000308192077279
375210,375210, o6652g0278o.691096.cm, ./smf_downloads/OSS.2013-12-26/o6652g0278o.691096.cm.1826938.smf, PS1_V5, 2456652.881011266, 108.86468, 24.478883, w.00000, 45.0,-0.2942709452082450,0.861227144,0.4143578381003588,-0.0781678049268765,0.899528603,0.3899596731276443,-0.0781678049268765,0.980418407,-0.0000309242287104
375211,375211, o6652g0279o.691097.cm, ./smf_downloads/OSS.2013-12-26/o6652g0279o.691097.cm.1826950.smf, PS1_V5, 2456652.8816761225, 110.918804, 22.378303, w.00000, 45.0,-0.3301556484114386,0.863741482,0.3807202381642116,-0.0781795569332580,0.899527774,0.3899592959374465,-0.0781795569332580,0.980417497,-0.0000309406107270
375227,375227, o6652g0295o.691111.cm, ./smf_downloads/OSS.2013-12-26/o6652g0295o.691111.cm.1825905.smf, PS1_V5, 2456652.892405105, 105.81354, 23.888311, w.00000, 45.0,-0.2491636956947327,0.879732262,0.4049550599960726,-0.0783692224458321,0.899514288,0.3899532017108887,-0.0783692224458321,0.980402699,-0.0000311673883939
375233,375233, o6652g0301o.691118.cm, ./smf_downloads/OSS.2013-12-26/o6652g0301o.691118.cm.1827070.smf, PS1_V5, 2456652.8964344137, 108.86469, 24.478902, w.00000, 45.0,-0.2942710510925581,0.861226962,0.4143581399055838,-0.0784404602867396,0.899509168,0.3899509093992389,-0.0784404602867396,0.98039709,-0.0000312341512540
375234,375234, o6652g0302o.691119.cm, ./smf_downloads/OSS.2013-12-26/o6652g0302o.691119.cm.1826949.smf, PS1_V5, 2456652.8970980626, 110.918829, 22.378307, w.00000, 45.0,-0.3301560157997242,0.863741313,0.3807203027197699,-0.0784521938956736,0.899508322,0.3899505316544149,-0.0784521938956736,0.980396164,-0.0000312441779531
375250,375250, o6652g0318o.691134.cm, ./smf_downloads/OSS.2013-12-26/o6652g0318o.691134.cm.1825894.smf, PS1_V5, 2456652.90783721, 105.813525, 23.888306, w.00000, 45.0,-0.2491634750114926,0.879732361,0.4049549802051511,-0.0786420776398210,0.899494518,0.3899444115708832,-0.0786420776398210,0.980381064,-0.0000313681414128
375256,375256, o6652g0324o.691141.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/26/o6652g0324o.691141/o6652g0324o.691141.cm.898791.smf, PS1_V3, 2456652.911880253, 108.864684, 24.478897, w.00000, 45.0,-0.2942709725967045,0.861227027,0.4143580604831606,-0.0787135682536462,0.899489265,0.3899421038730958,-0.0787135682536462,0.980375327,-0.0000313960601861
375257,375257, o6652g0325o.691143.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/26/o6652g0325o.691143/o6652g0325o.691143.cm.898793.smf, PS1_V3, 2456652.9125487423, 110.918828, 22.378314, w.00000, 45.0,-0.3301559841170879,0.863741276,0.3807204156919926,-0.0787253888527704,0.899488394,0.3899417221198523,-0.0787253888527704,0.980374375,-0.0000313996856513
375792,375792, o6656g0213o.691948.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/30/o6656g0213o.691948/o6656g0213o.691948.cm.900844.smf, PS1_V3, 2456656.8710804703, 106.896798, 19.090803, w.00000, 45.0,-0.2746634555058725,0.904205551,0.3270662135196368,-0.1474836740872435,0.892081335,0.3867284999465460,-0.1474836740872435,0.972300386,-0.0000331148919665
375793,375793, o6656g0214o.691950.cm, ./smf_downloads/OSS.2013-12-30/o6656g0214o.691950.cm.1825880.smf, PS1_V5, 2456656.8717493447, 104.889802, 21.172407, w.00000, 45.0,-0.2396153789557276,0.901186277,0.3611755315562006,-0.1474954069814303,0.892079754,0.3867277967481735,-0.1474954069814303,0.972298655,-0.0000331308995475
375794,375794, o6656g0215o.691949.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/30/o6656g0215o.691949/o6656g0215o.691949.cm.900850.smf, PS1_V3, 2456656.8724073456, 107.880509, 21.796004, w.00000, 45.0,-0.2850836333454753,0.883663593,0.3713030789286857,-0.1475069492814999,0.892078197,0.3867271049288503,-0.1475069492814999,0.972296952,-0.0000331463792968
375795,375795, o6656g0216o.691952.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/30/o6656g0216o.691952/o6656g0216o.691952.cm.900848.smf, PS1_V3, 2456656.873066665, 109.866212, 19.698901, w.00000, 45.0,-0.3199374175786806,0.88544848,0.3370771998559332,-0.1475185148542989,0.892076636,0.3867264116706673,-0.1475185148542989,0.972295244,-0.0000331616235992
375814,375814, o6656g0235o.691969.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/30/o6656g0235o.691969/o6656g0235o.691969.cm.900874.smf, PS1_V3, 2456656.8863106873, 106.896808, 19.090804, w.00000, 45.0,-0.2746636116603729,0.904205497,0.3270662300130230,-0.1477508625400020,0.892045117,0.3867124748097504,-0.1477508625400020,0.972260782,-0.0000334109803149
375815,375815, o6656g0236o.691971.cm, ./smf_downloads/OSS.2013-12-30/o6656g0236o.691971.cm.1825879.smf, PS1_V5, 2456656.8869790994, 104.8898, 21.172402, w.00000, 45.0,-0.2396153555974113,0.901186316,0.3611754501804107,-0.1477625899425927,0.892043518,0.3867117708699484,-0.1477625899425927,0.972259035,-0.0000334206769736
375816,375816, o6656g0237o.691972.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/30/o6656g0237o.691972/o6656g0237o.691972.cm.900880.smf, PS1_V3, 2456656.88764027, 107.880508, 21.796003, w.00000, 45.0,-0.2850836199123506,0.883663604,0.3713030627230989,-0.1477741903706216,0.892041935,0.3867110745034991,-0.1477741903706216,0.972257306,-0.0000334299942007
375817,375817, o6656g0238o.691973.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2013/12/30/o6656g0238o.691973/o6656g0238o.691973.cm.900878.smf, PS1_V3, 2456656.8883011485, 109.866218, 19.698899, w.00000, 45.0,-0.3199375143010813,0.885448457,0.3370771669921856,-0.1477857857513657,0.892040353,0.3867103783918324,-0.1477857857513657,0.972255577,-0.0000334390344522
375836,375836, o6656g0257o.691991.cm, ./smf_downloads/OSS.2013-12-30/o6656g0257o.691991.cm.1826813.smf, PS1_V5, 2456656.9014441697, 106.896801, 19.0908, w.00000, 45.0,-0.2746635078273665,0.904205553,0.3270661640394775,-0.1480163966585397,0.892008706,0.3866965237289471,-0.1480163966585397,0.97222103,-0.0000335619647012
375837,375837, o6656g0258o.691992.cm, ./smf_downloads/OSS.2013-12-30/o6656g0258o.691992.cm.1825874.smf, PS1_V5, 2456656.902112807, 104.889799, 21.172406, w.00000, 45.0,-0.2396153333895279,0.901186295,0.3611755152810428,-0.1480281291019017,0.892007087,0.3866958183295248,-0.1480281291019017,0.972219264,-0.0000335653167048
375838,375838, o6656g0259o.691993.cm, ./smf_downloads/OSS.2013-12-30/o6656g0259o.691993.cm.1826928.smf, PS1_V5, 2456656.9027748425, 107.880514, 21.796004, w.00000, 45.0,-0.2850837104596701,0.883663568,0.3713030789286857,-0.1480397457114333,0.892005484,0.3866951198419850,-0.1480397457114333,0.972217515,-0.0000335683582344
375839,375839, o6656g0260o.691995.cm, ./smf_downloads/OSS.2013-12-30/o6656g0260o.691995.cm.1826830.smf, PS1_V5, 2456656.903436936, 109.866204, 19.698903, w.00000, 45.0,-0.3199372899482945,0.885448513,0.3370772327196803,-0.1480513633520145,0.892003879,0.3866944212400338,-0.1480513633520145,0.972215765,-0.0000335711239471
375858,375858, o6656g0279o.692013.cm, ./smf_downloads/OSS.2013-12-30/o6656g0279o.692013.cm.1826812.smf, PS1_V5, 2456656.916639855, 106.896796, 19.090803, w.00000, 45.0,-0.2746634239431442,0.90420556,0.3270662135196368,-0.1482830302919846,0.891971715,0.3866804792276010,-0.1482830302919846,0.97218071,-0.0000335685967335
375859,375859, o6656g0280o.692014.cm, ./smf_downloads/OSS.2013-12-30/o6656g0280o.692014.cm.1825873.smf, PS1_V5, 2456656.9173061317, 104.889796, 21.1724, w.00000, 45.0,-0.2396152959223437,0.901186345,0.3611754176300939,-0.1482947208655848,0.891970083,0.3866797750939668,-0.1482947208655848,0.972178933,-0.0000335655581616
375860,375860, o6656g0281o.692015.cm, ./smf_downloads/OSS.2013-12-30/o6656g0281o.692015.cm.1827069.smf, PS1_V5, 2456656.9179672105, 107.880509, 21.796001, w.00000, 45.0,-0.2850836393146190,0.883663611,0.3713030303119250,-0.1483063201855247,0.891968464,0.3866790764002397,-0.1483063201855247,0.972177169,-0.0000335622671206
375861,375861, o6656g0282o.692017.cm, ./smf_downloads/OSS.2013-12-30/o6656g0282o.692017.cm.1826828.smf, PS1_V5, 2456656.918638209, 109.866214, 19.698903, w.00000, 45.0,-0.3199374444882088,0.885448457,0.3370772327196803,-0.1483180934958370,0.891966819,0.3866783671684571,-0.1483180934958370,0.972175377,-0.0000335586454472
382868,382868, o6681g0161o.700977.cm, ./smf_downloads/OSS.2014-01-24/o6681g0161o.700977.cm.1826987.smf, PS1_V5, 2456681.80150507, 107.433303, 25.896994, w.00000, 45.0,-0.2695102298937428,0.85825967,0.4367545928299336,-0.5507233776303294,0.748636834,0.3245450780408291,-0.5507233776303294,0.815957484,-0.0000263432018343
382885,382885, o6681g0178o.700994.cm, ./smf_downloads/OSS.2014-01-24/o6681g0178o.700994.cm.1826986.smf, PS1_V5, 2456681.8127603508, 107.43331, 25.896994, w.00000, 45.0,-0.2695103347499407,0.858259637,0.4367545928299336,-0.5508898289404803,0.748537416,0.3245017133220083,-0.5508898289404803,0.81584902,-0.0000265833136916
382902,382902, o6681g0195o.701011.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/24/o6681g0195o.701011/o6681g0195o.701011.cm.910445.smf, PS1_V3, 2456681.823993525, 107.433296, 25.896994, w.00000, 45.0,-0.2695101250375415,0.858259703,0.4367545928299336,-0.5510559676787372,0.748437967,0.3244584210549622,-0.5510559676787372,0.815740557,-0.0000267446202371
382919,382919, o6681g0212o.701026.cm, ./smf_downloads/OSS.2014-01-24/o6681g0212o.701026.cm.1827054.smf, PS1_V5, 2456681.835271052, 107.433293, 25.896994, w.00000, 45.0,-0.2695100800991681,0.858259717,0.4367545928299336,-0.5512227627079896,0.748337896,0.3244149450524393,-0.5512227627079896,0.81563145,-0.0000268270456723
383949,383949, o6683g0119o.702270.cm, ./smf_downloads/OSS.2014-01-26/o6683g0119o.702270.cm.1825872.smf, PS1_V5, 2456683.7884265464, 105.012195, 20.436818, w.00000, 45.0,-0.2427210510007499,0.905076694,0.3491742683363732,-0.5792787886776632,0.730524944,0.3166922805348092,-0.5792787886776632,0.796216487,-0.0000266479011359
383967,383967, o6683g0137o.702287.cm, ./smf_downloads/OSS.2014-01-26/o6683g0137o.702287.cm.1825856.smf, PS1_V5, 2456683.8004635535, 105.012315, 20.436789, w.00000, 45.0,-0.2427229923669331,0.905076356,0.3491737940487530,-0.5794526027476291,0.73041324,0.3166435142692939,-0.5794526027476291,0.796094602,-0.0000269567875851
383985,383985, o6683g0155o.702316.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0155o.702316/o6683g0155o.702316.cm.911547.smf, PS1_V3, 2456683.8123416915, 105.01092, 20.436906, w.00000, 45.0,-0.2427007714141831,0.905081577,0.3491757075534319,-0.5796241471261743,0.730302758,0.3165953776804509,-0.5796241471261743,0.79597409,-0.0000271742696926
